Hour,Total_Volume,Avg_Tx,Median_Tx,Tx_Std,Tx_Count,Unique_Senders,Unique_Receivers,Large_Tx_Count,Volume_Per_Sender,Tx_Per_Sender,Volume_Change_Pct,TxCount_Change_Pct,is_stress_period
2022-04-22 09:00:00,2159145.405519035,26989.31756898794,8113.1032405,60243.103520501856,80,42,45,0,51408.22394092941,1.9047619047619047,-76.08660254206106,56.86274509803921,False
2022-04-22 10:00:00,27693542.29631764,512843.37585773406,834.9421962335715,2629566.2869051974,54,37,35,7,748474.116116693,1.4594594594594594,1182.6159009731173,-32.49999999999999,False
2022-04-22 11:00:00,14684609.359881667,240731.3009816667,3005.18491623191,1361843.5054960037,61,38,44,2,386437.0884179386,1.605263157894737,-46.974608005151254,12.962962962962955,False
2022-04-22 12:00:00,402785.01134232944,11508.143181209412,1948.69030268016,41875.68499003238,35,26,29,0,15491.731205474209,1.3461538461538463,-97.2570941352874,-42.622950819672134,False
2022-04-22 13:00:00,5455053.749581249,77929.33927973213,5103.788695062814,260405.57184716093,70,41,44,5,133050.0914532012,1.7073170731707317,1254.333849564468,100.0,False
2022-04-22 14:00:00,629763.559851164,9688.67015155637,5835.06850094361,20604.226090657343,65,27,43,0,23324.57629078385,2.4074074074074074,-88.45541054660539,-7.14285714285714,False
2022-04-22 15:00:00,2670662.423795565,28112.236039953317,2997.0,66491.42201033955,95,58,54,0,46045.903858544225,1.6379310344827587,324.0738261240043,46.153846153846146,False
2022-04-22 16:00:00,2197712.858119044,25855.44538963581,2011.05382500073,84823.29833517446,85,49,57,2,44851.282818756,1.7346938775510203,-17.7090732794436,-10.526315789473683,False
2022-04-22 17:00:00,2267460.527688535,34355.462540735374,4252.5,81649.55860442825,66,39,42,1,58140.013530475255,1.6923076923076923,3.173647972792315,-22.352941176470587,False
2022-04-22 18:00:00,5093327.569704106,94320.8809204464,2722.275,271916.046817229,54,33,30,4,154343.25968800322,1.6363636363636365,124.62695634645864,-18.181818181818176,False
2022-04-22 19:00:00,1409610.1504094398,20429.13261462956,4045.95,54404.18818244746,69,37,49,0,38097.57163268756,1.864864864864865,-72.32437672389231,27.777777777777768,False
2022-04-22 20:00:00,3932777.0775819933,59587.53147851505,2995.4425435000003,197806.28790540755,66,35,41,5,112365.05935948552,1.8857142857142857,178.99749987183807,-4.347826086956519,False
2022-04-22 21:00:00,47960424.460432805,607093.9805118076,19894.23,1475509.0758906698,79,42,44,25,1141914.868105543,1.880952380952381,1119.5052888662717,19.696969696969703,False
2022-04-22 22:00:00,7333200.478668903,135800.00886423895,4506.993,268944.31721536134,54,36,34,8,203700.0132963584,1.5,-84.70989245577097,-31.645569620253166,False
2022-04-22 23:00:00,959617.5496862003,34272.055345935725,4030.512728,104716.34146899637,28,23,21,1,41722.50216026958,1.2173913043478262,-86.91406906878419,-48.14814814814815,False
2022-04-23 00:00:00,1276589.2155072684,19342.26084101922,5319.089397707776,45520.35619249613,66,33,32,0,38684.52168203844,2.0,33.03104095217093,135.71428571428572,False
2022-04-23 01:00:00,5536553.25122013,117799.00534510915,498.139832509212,304098.90282265714,47,28,32,6,197734.04468643322,1.6785714285714286,333.6988895069204,-28.787878787878785,False
2022-04-23 02:00:00,1851839.1060590018,28934.986032171902,2959.695466365,70208.26285548508,64,52,24,0,35612.29050113465,1.2307692307692308,-66.55249173931637,36.170212765957444,False
2022-04-23 03:00:00,1919776.726879813,40846.31333786836,1010.0,218003.60079319324,47,29,35,1,66199.19747861424,1.6206896551724137,3.668656774691015,-26.5625,False
2022-04-23 04:00:00,1644457.1187912917,46984.48910832262,3918.19200791307,250383.63470955525,35,23,25,1,71498.13559962138,1.5217391304347827,-14.34123063550179,-25.531914893617024,False
2022-04-23 05:00:00,633606.9009808048,15840.17252452012,765.620349974288,52349.16104428041,40,31,24,0,20438.93228970338,1.2903225806451613,-61.470147579979574,14.28571428571428,False
2022-04-23 06:00:00,3999515.81202175,64508.319548737905,1181.966143362215,186449.27854273363,62,36,43,3,111097.66144504861,1.7222222222222223,531.22983759025,55.00000000000001,False
2022-04-23 07:00:00,259669.12855689361,8655.63761856312,5082.034097326135,9967.258293973826,30,23,20,0,11289.962111169287,1.3043478260869565,-93.50748588675711,-51.61290322580645,False
2022-04-23 08:00:00,244222.95760005835,6783.971044446065,739.788534346145,21354.12016027292,36,23,26,0,10618.389460872102,1.565217391304348,-5.948404819116182,19.999999999999996,False
2022-04-23 09:00:00,262071.66404691356,7941.565577179199,94.4494163384834,20864.44681438022,33,17,18,0,15415.980238053739,1.9411764705882353,7.308365528880545,-8.333333333333337,False
2022-04-23 10:00:00,205071.2671066454,5542.466678557984,1014.92493487299,17724.788924531193,37,26,25,0,7887.356427178669,1.4230769230769231,-21.749927504586875,12.12121212121211,False
2022-04-23 11:00:00,67438.73205677696,2175.4429695734502,753.727742350478,2213.9150295426193,31,21,24,0,3211.3681931798556,1.4761904761904763,-67.11448999741827,-16.216216216216218,False
2022-04-23 12:00:00,264518.12657053233,9121.3147093287,719.0,24072.29649257039,29,20,19,0,13225.906328526617,1.45,292.2347269931371,-6.451612903225811,False
2022-04-23 13:00:00,2129390.784647503,36091.36923131361,1000.0,105930.23245679268,59,40,37,3,53234.76961618757,1.475,705.0075101676302,103.44827586206895,False
2022-04-23 14:00:00,4528540.668659435,146081.95705353015,1079.5,320478.3844629588,31,21,25,5,215644.79374568738,1.4761904761904763,112.66836981306297,-47.45762711864406,False
2022-04-23 15:00:00,32106958.08116828,535115.9680194713,6147.5,1474348.0167032557,60,32,42,16,1003342.4400365087,1.875,608.9912718101474,93.5483870967742,False
2022-04-23 16:00:00,3101940.8978691427,75657.09506997908,3791.205,180726.5549584045,41,27,32,5,114886.69992107936,1.5185185185185186,-90.33872692010482,-31.666666666666664,False
2022-04-23 17:00:00,3076353.057369955,58044.397308867075,920.03252899,126232.17870806366,53,32,38,6,96136.03304281109,1.65625,-0.8248977444014205,29.268292682926834,False
2022-04-23 18:00:00,321914.0554684597,9468.060454954697,1000.0,17866.885566919973,34,23,29,0,13996.263281237378,1.4782608695652173,-89.5358546478514,-35.84905660377359,False
2022-04-23 19:00:00,766405.4886055999,17031.233080124442,5000.0,26203.478031103597,45,28,30,0,27371.62459305714,1.6071428571428572,138.0776718463883,32.35294117647059,False
2022-04-23 20:00:00,4311531.023443336,59062.068814292266,4438.07680390154,202198.82400833812,73,38,48,5,113461.34272219305,1.9210526315789473,462.5652591929824,62.22222222222222,False
2022-04-23 21:00:00,249016.278582027,4293.384113483225,989.679340991903,12523.2934086356,58,36,40,0,6917.11884950075,1.6111111111111112,-94.2244117639874,-20.547945205479458,False
2022-04-23 22:00:00,750271.4867586929,15311.662995075365,1264.0,29085.652208909007,49,30,37,0,25009.049558623097,1.6333333333333333,201.2941527481507,-15.517241379310342,False
2022-04-23 23:00:00,3040974.350649507,49047.97339757269,1778.6372795000002,110534.5452005504,62,35,41,2,86884.98144712877,1.7714285714285714,305.3165293255459,26.530612244897966,False
2022-04-24 00:00:00,2047862.8844102528,51196.57211025632,1570.554425015,128182.60707603612,40,30,33,3,68262.09614700843,1.3333333333333333,-32.657673223292406,-35.483870967741936,False
2022-04-24 01:00:00,12190431.037284935,297327.5862752423,950.0,540595.8472827813,41,25,31,11,487617.2414913974,1.64,495.2757447818855,2.499999999999991,False
2022-04-24 02:00:00,379326.21618264075,6118.164777139367,1282.360893416425,11029.435522350912,62,50,27,0,7586.524323652815,1.24,-96.88832810732897,51.21951219512195,False
2022-04-24 03:00:00,718763.8807722416,13822.382322543108,1000.00899,35592.62591753014,52,29,34,0,24784.961405939368,1.793103448275862,89.48436730936781,-16.129032258064512,False
2022-04-24 04:00:00,792504.2664501123,20855.375432897694,2431.340469575,56962.08173175269,38,21,26,0,37738.2984023863,1.8095238095238095,10.25933378825934,-26.923076923076927,False
2022-04-24 05:00:00,1305818.1150174197,27783.364149306803,4288.40626246491,111086.08564414759,47,32,27,2,40806.816094294365,1.46875,64.77111484416471,23.684210526315795,False
2022-04-24 06:00:00,550095.0341709813,13097.500813594792,1493.0,35484.37509660246,42,29,28,0,18968.794281757975,1.4482758620689655,-57.87353323983846,-10.63829787234043,False
2022-04-24 07:00:00,1605991.4236812007,64239.656947248026,2597.59584696509,153815.90497242566,25,21,16,3,76475.78208005718,1.1904761904761905,191.94799514987523,-40.476190476190474,False
2022-04-24 08:00:00,4159418.7124475697,74275.33415084946,6146.35333019662,200676.93416569833,56,31,36,2,134174.79717572805,1.8064516129032258,158.99383092055913,124.00000000000003,False
2022-04-24 09:00:00,1495922.419243095,42740.640549802716,781.435435,79999.69775730303,35,25,24,0,59836.8967697238,1.4,-64.03530102015544,-37.5,False
2022-04-24 10:00:00,3871844.8903981247,168341.0821912228,990.0,318162.1843398436,23,20,19,4,193592.24451990623,1.15,158.82658355753478,-34.285714285714285,False
2022-04-24 11:00:00,9025237.105086692,334268.04092913674,907.91422692,709853.5490099773,27,20,24,6,451261.8552543346,1.35,133.09913905561092,17.391304347826097,False
2022-04-24 12:00:00,1643959.7999424366,42152.8153831394,2490.0,73871.84750274575,39,29,29,0,56688.2689635323,1.3448275862068966,-81.78485749680871,44.44444444444444,False
2022-04-24 13:00:00,8828509.163435748,173108.02281246564,3011.4556980472,527277.7205468185,51,31,34,4,284790.6181753467,1.6451612903225807,437.02707108439506,30.76923076923077,False
2022-04-24 14:00:00,10136451.934967123,349532.8253436939,695.46,1856060.2926085568,29,21,21,1,482688.1873793868,1.380952380952381,14.814990247145744,-43.13725490196079,False
2022-04-24 15:00:00,5037322.688080767,74078.27482471717,1507.8190140000002,338353.7749463577,68,47,53,2,107177.07846980356,1.446808510638298,-50.30487274641129,134.48275862068962,False
2022-04-24 16:00:00,2814934.2739022244,40796.14889713369,1273.43846486839,74584.77368157994,69,41,43,0,68656.93350981035,1.6829268292682926,-44.118444495071216,1.4705882352941124,False
2022-04-24 17:00:00,2524261.9769442515,53707.701637111735,2672.42270227908,146639.569778743,47,31,33,2,81427.80570787907,1.5161290322580645,-10.326077580313308,-31.88405797101449,False
2022-04-24 18:00:00,2086460.3276359797,50889.276283804385,4097.95102449,156233.4073647277,41,25,29,2,83458.41310543919,1.64,-17.343748521627422,-12.765957446808507,False
2022-04-24 19:00:00,2384158.8559741783,41106.18717196859,1294.3644997143401,85192.19296667342,58,34,39,0,70122.31929335819,1.7058823529411764,14.268113531566629,41.46341463414633,False
2022-04-24 20:00:00,564084.0187282269,12001.787632515467,899.0,40854.93182629623,47,29,30,0,19451.17305959403,1.6206896551724137,-76.34033414699879,-18.965517241379317,False
2022-04-24 21:00:00,2297245.137594637,42541.576622122906,1296.704495,118148.23947719639,54,31,40,2,74104.68185789151,1.7419354838709677,307.25229953756934,14.893617021276606,False
2022-04-24 22:00:00,2685398.784712409,68856.37909518997,666.746824,197424.0512314814,39,25,32,4,107415.95138849637,1.56,16.89648356484037,-27.77777777777778,False
2022-04-24 23:00:00,4232631.353657425,114395.44199074122,1500.0,239968.8380966921,37,21,28,4,201553.87398368694,1.7619047619047619,57.61649173870151,-5.128205128205132,False
2022-04-25 00:00:00,713438.5439648891,14559.970284997737,1000.0,30521.699888024654,49,24,33,0,29726.60599853705,2.0416666666666665,-83.1443259676181,32.432432432432435,False
2022-04-25 01:00:00,781040.2746160738,11833.943554788997,1799.984978824095,28509.113839746755,66,43,38,0,18163.72731665288,1.5348837209302326,9.475480575452554,34.6938775510204,False
2022-04-25 02:00:00,482473.7074017697,7422.672421565688,2374.49,17287.129747880612,65,38,35,0,12696.676510572886,1.7105263157894737,-38.22678252553195,-1.5151515151515138,False
2022-04-25 03:00:00,325812.1644882502,7082.873141048918,2705.9871745,9741.405526387221,46,28,34,0,11636.148731723222,1.6428571428571428,-32.470482952776315,-29.230769230769226,False
2022-04-25 04:00:00,1025281.396892326,20505.62793784652,4603.533999657446,43181.66728627505,50,32,33,0,32040.043652885186,1.5625,214.68481187702886,8.695652173913038,False
2022-04-25 05:00:00,8378663.158235242,220491.13574303268,6893.1,421352.16266080743,38,27,26,8,310320.8577124164,1.4074074074074074,717.2062015005193,-24.0,False
2022-04-25 06:00:00,269114.366161886,8409.823942558938,5190.382451950565,10166.74618387478,32,25,20,0,10764.574646475441,1.28,-96.78809899527494,-15.789473684210531,False
2022-04-25 07:00:00,36008568.986452185,428673.44031490694,10119.281414595,1023221.6196277197,84,50,50,21,720171.3797290437,1.68,13280.396409157584,162.5,False
2022-04-25 08:00:00,4239590.511427026,55784.0856766714,7491.17862468589,180473.25136013996,76,36,40,3,117766.40309519517,2.111111111111111,-88.22616218650032,-9.523809523809524,False
2022-04-25 09:00:00,1166717.9589047928,22013.546394430054,6861.8819291844,62571.20945168094,53,32,36,0,36459.936215774775,1.65625,-72.48040923386063,-30.263157894736846,False
2022-04-25 10:00:00,337674.4125750424,7852.89331569866,6550.4339432288,11879.710087034447,43,23,28,0,14681.496198914887,1.8695652173913044,-71.05775136160413,-18.867924528301884,False
2022-04-25 11:00:00,1767632.1955602001,22661.95122513077,7306.04716054602,50385.32453330549,78,34,40,0,51989.182222358824,2.2941176470588234,423.47235376247943,81.3953488372093,False
2022-04-25 12:00:00,2946895.1183691584,34669.3543337548,7875.22882473039,156333.7921200634,85,34,38,2,86673.38583438701,2.5,66.71427041049253,8.974358974358964,False
2022-04-25 13:00:00,3708002.834606408,40747.28389677372,4479.89616353154,179017.23341730633,91,48,51,3,77250.05905430017,1.8958333333333333,25.827445011292237,7.058823529411762,False
2022-04-25 14:00:00,746294.1734934321,8884.454446350383,7223.90672938834,9856.732014411129,84,44,50,0,16961.23121575982,1.9090909090909092,-79.8734195527483,-7.692307692307687,False
2022-04-25 15:00:00,1305667.4231465198,18652.391759235998,3496.5,51277.89038099048,70,33,44,0,39565.67948928848,2.121212121212121,74.95345260899462,-16.666666666666664,False
2022-04-25 16:00:00,5381319.733790714,49827.03457213625,3891.105,161932.37612506252,108,52,59,6,103486.91795751374,2.076923076923077,312.15087689193507,54.28571428571429,False
2022-04-25 17:00:00,1646688.2120091089,27444.80353348515,5727.61157741985,129592.20865826774,60,30,42,1,54889.6070669703,2.0,-69.39991872868801,-44.44444444444444,False
2022-04-25 18:00:00,1810825.098585571,26243.842008486536,4966.35675412,120674.46122838656,69,34,42,1,53259.56172310503,2.0294117647058822,9.967696700530837,14.999999999999991,False
2022-04-25 19:00:00,2180358.426092309,24776.800296503512,12500.0,39274.24042287977,88,41,49,0,53179.473807129485,2.1463414634146343,20.406903339001616,27.536231884057962,False
2022-04-25 20:00:00,5248782.40013954,33220.141773035066,2985.44237381316,147166.2324286523,158,72,91,4,72899.75555749361,2.1944444444444446,140.73025505015408,79.54545454545455,False
2022-04-25 21:00:00,2646160.8246943876,20673.131442924903,9929.561663,41370.907910904665,128,55,64,0,48112.01499444341,2.327272727272727,-49.58524429162774,-18.9873417721519,False
2022-04-25 22:00:00,353198.08834871097,4586.98816037287,965.0,9203.353423500306,77,39,51,0,9056.361239710537,1.9743589743589745,-86.65243302475756,-39.84375,False
2022-04-25 23:00:00,1347406.38312827,17498.78419647104,1013.30266191353,42980.40141337045,77,36,50,0,37427.95508689639,2.138888888888889,281.48745069027143,0.0,False
2022-04-26 00:00:00,12216590.41831878,127256.15019082063,999.0,1021966.2784378281,96,44,59,4,277649.78223451774,2.1818181818181817,806.6745245748021,24.675324675324674,False
2022-04-26 01:00:00,2130093.434792894,21090.034007850434,1756.05112101882,44393.423357588166,101,68,45,0,31324.903452836676,1.4852941176470589,-82.56392854426208,5.208333333333326,False
2022-04-26 02:00:00,5240013.415060568,70810.99209541308,4412.89378164844,221955.67871957054,74,55,47,5,95272.97118291941,1.3454545454545455,145.99922845966833,-26.732673267326735,False
2022-04-26 03:00:00,3208087.1409437717,38191.513582663945,8500.0,71307.40416776814,84,38,41,1,84423.34581430978,2.210526315789474,-38.77711969737982,13.513513513513509,False
2022-04-26 04:00:00,1419700.6207520887,24062.722385628622,1998.0,50573.33833713632,59,43,39,0,33016.29350586253,1.372093023255814,-55.7461952129382,-29.761904761904766,False
2022-04-26 05:00:00,1214593.5412904983,19590.218407911263,1816.91,49891.839587770744,62,34,44,0,35723.33944972054,1.8235294117647058,-14.447206436589044,5.084745762711873,False
2022-04-26 06:00:00,1535548.2156779573,31337.718687305252,1710.0,91935.31038391982,49,35,35,1,43872.80616222735,1.4,26.424862596127973,-20.967741935483875,False
2022-04-26 07:00:00,2990341.4198827758,66452.03155295058,6467.34016364,216020.49584366355,45,32,33,2,93448.16937133674,1.40625,94.7409654318484,-8.163265306122447,False
2022-04-26 08:00:00,448747.6003711594,8466.93585605961,6201.0,8786.387627751115,53,38,32,0,11809.147378188405,1.394736842105263,-84.9934326098205,17.777777777777782,False
2022-04-26 09:00:00,12418077.631224051,210475.89205464494,3000.0,582860.9332740543,59,30,38,8,413935.9210408017,1.9666666666666666,2667.2744368890335,11.32075471698113,False
2022-04-26 10:00:00,7390228.9959426625,157238.91480729068,3026.979,531291.0687207043,47,37,34,3,199735.91880926114,1.2702702702702702,-40.48813982801454,-20.33898305084746,False
2022-04-26 11:00:00,2300194.4823833695,28752.43102979212,7928.89695406473,54698.703659052284,80,41,43,0,56102.30444837487,1.951219512195122,-68.87519339865914,70.2127659574468,False
2022-04-26 12:00:00,2592712.632912593,39887.88666019374,5330.18,108696.92783810169,65,43,41,3,60295.64262587426,1.5116279069767442,12.717105130437844,-18.75,False
2022-04-26 13:00:00,15741856.728382364,187403.05629026625,8675.263675125036,535929.1240899502,84,39,40,8,403637.3520098042,2.1538461538461537,507.1577902059407,29.230769230769237,False
2022-04-26 14:00:00,7958157.372908683,93625.3808577492,8507.19420683569,278837.5873433368,85,46,48,7,173003.42115018875,1.8478260869565217,-49.445878524861506,1.1904761904761862,False
